20100811,15580
20100812,15320
20100813,15620
20100816,15640
20100817,15640
20100818,15560
20100819,15780
20100820,15680
20100823,15800
20100824,15660
20100825,15440
20100826,15460
20100827,15320
20100830,15520
20100831,15120
20100901,15040
20100902,15180
20100903,15220
20100906,15600
20100907,15760
20100908,15420
20100909,15120
20100910,15320
20100913,15400
20100914,15200
20100915,15140
20100916,15140
20100917,15460
20100920,15600
20100924,15240
20100927,15100
20100928,14900
20100929,15440
20100930,15540
20101001,15540
20101004,15600
20101005,15460
20101006,15860
20101007,15400
20101008,15160
20101011,15060
20101012,14920
20101013,14880
20101014,15000
20101015,15080
20101018,15020
20101019,14820
20101020,14900
20101021,15300
20101022,15540
20101025,15420
20101026,15260
20101027,15060
20101028,15280
20101029,14900
20101101,14940
20101102,14800
20101103,14800
20101104,15260
20101105,15520
20101108,15560
20101109,15480
20101110,15800
20101111,15340
20101112,15560
20101115,16160
20101116,16220
20101117,15900
20101118,15980
20101119,16360
20101122,16960
20101123,16800
20101124,17020
20101125,16900
20101126,16740
20101129,16720
20101130,16520
20101201,16400
20101202,17180
20101203,17880
20101206,17800
20101207,18020
20101208,17760
20101209,18340
20101210,18380
20101213,18600
20101214,18580
20101215,18320
20101216,18220
20101217,18520
20101220,18640
20101221,18720
20101222,18780
20101223,18720
20101224,18500
20101227,18440
20101228,18760
20101229,18900
20101230,18980
20110103,19160
20110104,19160
20110105,18840
20110106,18600
20110107,18420
20110110,18340
20110111,18260
20110112,18600
20110113,18440
20110114,18660
20110117,18980
20110118,19380
20110119,19940
20110120,19640
20110121,19420
20110124,19420
20110125,19500
20110126,19960
20110127,19880
20110128,20200
20110131,19620
20110201,19660
20110207,19440
20110208,19220
20110209,19200
20110210,18720
20110211,18300
20110214,19060
20110215,19160
20110216,18900
20110217,19080
20110218,19200
20110221,18960
20110222,18760
20110223,18600
20110224,18580
20110225,18520
20110228,18460
20110302,18360
20110303,18460
20110304,18900
20110307,18120
20110308,17980
20110309,17800
20110310,17320
20110311,17240
20110314,18000
20110315,17200
20110316,17720
20110317,17800
20110318,17820
20110321,17800
20110322,17500
20110323,17460
20110324,17600
20110325,18200
20110328,18320
20110329,18320
20110330,18520
20110331,18640
20110401,18800
20110404,18900
20110405,18900
20110406,18460
20110407,18180
20110408,17960
20110411,17880
20110412,17640
20110413,18020
20110414,18000
20110415,17760
20110418,17340
20110419,17500
20110420,18320
20110421,18560
20110422,18080
20110425,17780
20110426,17940
20110427,18480
20110428,18000
20110429,17860
20110502,18640
20110503,18760
20110504,18300
20110506,17980
20110509,17820
20110511,17840
20110512,17700
20110513,18320
20110516,18020
20110517,17800
20110518,17860
20110519,17600
20110520,17640
20110523,17460
20110524,17300
20110525,17120
20110526,17580
20110527,17820
20110530,17680
20110531,18040
20110601,18220
20110602,17660
20110603,17700
20110607,17740
20110608,17540
20110609,17300
20110610,17020
20110613,17060
20110614,17260
20110615,17300
20110616,16960
20110617,16380
20110620,16000
20110621,16280
20110622,16520
20110623,16620
20110624,17040
20110627,16700
20110628,16640
20110629,16660
20110630,16520
20110701,17100
20110704,17560
20110705,17980
20110706,17960
20110707,17600
20110708,17700
20110711,17300
20110712,17000
20110713,16860
20110714,16620
20110715,16640
20110718,16260
20110719,16440
20110720,17020
20110721,16840
20110722,17000
20110725,16940
20110726,17000
20110727,16900
20110728,16740
20110729,16880
20110801,17400
20110802,17040
20110803,16660
20110804,16420
20110805,15780
20110808,15200
20110809,14480
20110810,14400
20110811,14160
20110812,14140
20110816,15000
20110817,15040
20110818,14180
20110819,13600
20110822,13820
20110823,14460
20110824,14160
20110825,14500
20110826,14520
20110829,14660
20110830,14840
20110831,14880
20110901,15420
20110902,15380
20110905,14620
20110906,14540
20110907,15460
20110908,15960
20110909,15600
20110914,15060
20110915,15420
20110916,15960
20110919,16160
20110920,16220
20110921,16260
20110922,15800
20110923,15160
20110926,15500
20110927,16080
20110928,16140
20110929,16740
20110930,16800
20111004,16560
20111005,16840
20111006,17100
20111007,17200
20111010,17480
20111011,17620
20111012,17960
20111013,17800
20111014,17720
20111017,17800
20111018,17660
20111019,17720
20111020,18140
20111021,18340
20111024,18820
20111025,18900
20111026,18680
20111027,18480
20111028,18900
20111031,19360
20111101,19800
20111102,19420
20111103,19340
20111104,20100
20111107,19860
20111108,19400
20111109,19700
20111110,18700
20111111,19660
20111114,19920
20111115,19920
20111116,19500
20111117,19600
20111118,19260
20111121,19000
20111122,19260
20111123,18700
20111124,18860
20111125,18940
20111128,19560
20111129,20100
20111130,20080
20111201,21480
20111202,21000
20111205,21320
20111206,20880
20111207,21120
20111208,21280
20111209,21060
20111212,21680
20111213,21000
20111214,20800
20111215,20300
20111216,20900
20111219,20140
20111220,20240
20111221,21140
20111222,21040
20111223,21360
20111226,21320
20111227,21460
20111228,21220
20111229,21160
20120102,21600
20120103,22100
20120104,21600
20120105,21100
20120106,20800
20120109,20320
20120110,20520
20120111,20420
20120112,20560
20120113,20920
20120116,20600
20120117,20720
20120118,20600
20120119,21440
20120120,22100
20120125,22280
20120126,22260
20120127,22500
20120130,22300
20120131,22140
20120201,21580
20120202,21600
20120203,21320
20120206,21480
20120207,21860
20120208,21840
20120209,21680
20120210,21240
20120213,21660
20120214,21600
20120215,22700
20120216,22700
20120217,23520
20120220,23500
20120221,23600
20120222,23940
20120223,23200
20120224,23600
20120227,23420
20120228,23700
20120229,24120
20120302,23640
20120305,23480
20120306,23600
20120307,23440
20120308,23600
20120309,24600
20120312,24200
20120313,24420
20120314,25000
20120315,25000
20120316,24760
20120319,25200
20120320,25340
20120321,24840
20120322,25160
20120323,25220
20120326,25500
20120327,26220
20120328,26040
20120329,25600
20120330,25500
20120402,25980
20120403,26700
20120404,26400
20120405,26600
20120406,26640
20120409,26340
20120410,26220
20120412,25460
20120413,25360
20120416,25180
20120417,24980
20120418,25860
20120419,26140
20120420,25640
20120423,25580
20120424,25660
20120425,26100
20120426,26800
20120427,27480
20120430,27800
20120502,28200
20120503,28020
20120504,27200
20120507,26840
20120508,26820
20120509,26620
20120510,26540
20120511,26060
20120514,26280
20120515,26220
20120516,24600
20120517,24460
20120518,23320
20120521,24180
20120522,24800
20120523,24420
20120524,24500
20120525,24500
20120529,24760
20120530,24520
20120531,24220
20120601,24660
20120604,23920
20120605,24060
20120607,25300
20120608,24940
20120611,25360
20120612,25100
20120613,25420
20120614,25220
20120615,24340
20120618,24860
20120619,24880
20120620,25040
20120621,24540
20120622,23640
20120625,22640
20120626,22780
20120627,23340
20120628,23360
20120629,24020
20120702,23480
20120703,23500
20120704,23820
20120705,23700
20120706,23220
20120709,22520
20120710,22540
20120711,22360
20120712,21820
20120713,22780
20120716,23040
20120717,23360
20120718,23080
20120719,23900
20120720,23820
20120723,23240
20120724,23400
20120725,23160
20120726,23440
20120727,24660
20120730,25500
20120731,26180
20120801,26000
20120802,25260
20120803,24860
20120806,25960
20120807,25880
20120808,26400
20120809,26800
20120810,26960
20120813,26500
20120814,26900
20120816,26900
20120817,25900
20120820,25660
20120821,25640
20120822,25280
20120823,25740
20120824,25500
20120827,23600
20120828,23900
20120829,24600
20120830,24300
20120831,24660
20120903,24360
20120904,24360
20120905,23780
20120906,23920
20120907,25000
20120910,25000
20120911,25120
20120912,25880
20120913,26020
20120914,26720
20120917,26300
20120918,26300
20120919,26280
20120920,25740
20120921,26040
20120924,26540
20120925,26540
20120926,26500
20120927,26760
20120928,26920
20121002,27380
20121004,27340
20121005,27400
20121008,27460
20121009,27440
20121010,26500
20121011,26080
20121012,25920
20121015,26000
20121016,26600
20121017,26720
20121018,26740
20121019,26040
20121022,26300
20121023,26260
20121024,26000
20121025,26440
20121026,25740
20121029,25980
20121030,25960
20121031,26200
20121101,25940
20121102,26540
20121105,26820
20121106,26980
20121107,27240
20121108,27000
20121109,26820
20121112,26900
20121113,26980
20121114,27100
20121115,26620
20121116,26140
20121119,26640
20121120,27280
20121121,27680
20121122,28340
20121123,28740
20121126,28080
20121127,28320
20121128,28260
20121129,28280
20121130,28120
20121203,28600
20121204,28600
20121205,29100
20121206,29080
20121207,29600
20121210,29820
20121211,29520
20121212,29800
20121213,30660
20121214,30300
20121217,30060
20121218,30300
20121220,30060
20121221,28840
20121224,29480
20121226,29400
20121227,29920
20121228,30440
20130102,31520
20130103,30860
20130104,30500
20130107,30400
20130108,30000
20130109,30000
20130110,30600
20130111,30660
20130114,31040
20130115,30240
20130116,29840
20130117,29380
20130118,29600
20130121,29080
20130122,29600
20130123,29460
20130124,29060
20130125,28340
20130128,27440
20130129,28180
20130130,28800
20130131,28960
20130201,28820
20130204,28740
20130205,28700
20130206,28540
20130207,28400
20130208,29240
20130212,29360
20130213,29740
20130214,29800
20130215,29960
20130218,29800
20130219,29840
20130220,30900
20130221,31000
20130222,30600
20130225,30600
20130226,30540
20130227,30540
20130228,30880
20130304,30780
20130305,31000
20130306,31200
20130307,30400
20130308,29980
20130311,30160
20130312,29880
20130313,30540
20130314,30400
20130315,29600
20130318,28900
20130319,29500
20130320,29200
20130321,29140
20130322,29100
20130325,29900
20130326,30180
20130327,30080
20130328,30200
20130329,30540
20130401,30240
20130402,30500
20130403,30420
20130404,30120
20130405,30100
20130408,30400
20130409,30560
20130410,30420
20130411,30800
20130412,30340
20130415,30460
20130416,30560
20130417,30360
20130418,29660
20130419,29500
20130422,30060
20130423,29660
20130424,29720
20130425,29880
20130426,29720
20130429,29620
20130430,30400
20130502,30560
20130503,30700
20130506,30280
20130507,29860
20130508,29760
20130509,30300
20130510,29520
20130513,29540
20130514,30000
20130515,30000
20130516,30160
20130520,29940
20130521,29840
20130522,30180
20130523,29680
20130524,29720
20130527,29780
20130528,29680
20130529,30240
20130530,30880
20130531,30760
20130603,30640
20130604,30800
20130605,30420
20130607,28540
20130610,28500
20130611,27780
20130612,27700
20130613,27140
20130614,27380
20130617,27320
20130618,27740
20130619,27380
20130620,26580
20130621,26500
20130624,26260
20130625,25940
20130626,25220
20130627,26780
20130628,26840
20130701,26520
20130702,26700
20130703,26020
20130704,26340
20130705,25340
20130708,24520
20130709,24740
20130710,24960
20130711,26240
20130712,26240
20130715,26260
20130716,25960
20130717,26400
20130718,25840
20130719,25460
20130722,25460
20130723,26140
20130724,26300
20130725,26300
20130726,26060
20130729,25660
20130730,25800
20130731,25600
20130801,25600
20130802,25720
20130805,25480
20130806,25080
20130807,24440
20130808,24340
20130809,24600
20130812,24640
20130813,25800
20130814,26000
20130816,25900
20130819,25720
20130820,25380
20130821,25120
20130822,25100
20130823,25900
20130826,26000
20130827,26080
20130828,26180
20130829,26880
20130830,27360
20130902,27020
20130903,26740
20130904,26800
20130905,27300
20130906,27380
20130909,27460
20130910,27920
20130911,28040
20130912,28200
20130913,28120
20130916,28500
20130917,27720
20130923,27200
20130924,27460
20130925,27280
20130926,27440
20130927,27320
20130930,27340
20131001,27640
20131002,28360
20131004,28360
20131007,28720
20131008,28600
20131010,28600
20131011,28860
20131014,28760
20131015,29140
20131016,29000
20131017,29260
20131018,29440
20131021,29280
20131022,29100
20131023,28840
20131024,28980
20131025,28980
20131028,29640
20131029,29800
20131030,30000
20131031,29300
20131101,30000
20131104,29980
20131105,29700
20131106,29020
20131107,28740
20131108,28200
20131111,28560
20131112,29120
20131113,28380
20131114,28480
20131115,29240
20131118,29480
20131119,29780
20131120,29400
20131121,28800
20131122,29000
20131125,29300
20131126,29580
20131127,29400
20131128,29880
20131129,29880
20131202,29340
20131203,29220
20131204,28640
20131205,28800
20131206,28560
20131209,29080
20131210,28800
20131211,28400
20131212,28200
20131213,27800
20131216,28000
20131217,27900
20131218,28020
20131219,28540
20131220,28540
20131223,28660
20131224,28300
20131226,28160
20131227,27920
20131230,27440
20140102,26180
20140103,25920
20140106,26140
20140107,26080
20140108,25820
20140109,25500
20140110,25440
20140113,25900
20140114,26260
20140115,25980
20140116,26020
20140117,25840
20140120,26320
20140121,26480
20140122,26560
20140123,25980
20140124,26140
20140127,25840
20140128,25660
20140129,25600
20140203,25440
20140204,24980
20140205,24740
20140206,25180
20140207,25500
20140210,25540
20140211,26220
20140212,26140
20140213,25960
20140214,26020
20140217,25700
20140218,25900
20140219,25800
20140220,25720
20140221,26600
20140224,26560
20140225,26680
20140226,26840
20140227,26820
20140228,26980
20140303,26500
20140304,26300
20140305,26600
20140306,26520
20140307,26780
20140310,26400
20140311,26440
20140312,25880
20140313,25800
20140314,25500
20140317,25320
20140318,25560
20140319,25380
20140320,25240
20140321,25460
20140324,25460
20140325,24940
20140326,25700
20140327,26660
20140328,26700
20140331,26860
20140401,26780
20140402,27140
20140403,27800
20140404,27600
20140407,27940
20140408,27880
20140409,27420
20140410,27600
20140411,27300
20140414,27400
20140415,27400
20140416,27600
20140417,27400
20140418,27560
20140421,27600
20140422,27500
20140423,27780
20140424,28140
20140425,27980
20140428,27760
20140429,27200
20140430,26860
20140502,26920
20140507,26880
20140508,27000
20140509,26700
20140512,27760
20140513,28000
20140514,28300
20140515,28200
20140516,28560
20140519,28960
20140520,29020
20140521,28820
20140522,28520
20140523,28560
20140526,28440
20140527,28140
20140528,28660
20140529,29200
20140530,28860
20140602,29100
20140603,29400
20140605,29140
20140609,28180
20140610,28720
20140611,28440
20140612,28260
20140613,27340
20140616,27480
20140617,27480
20140618,27160
20140619,26460
20140620,26020
20140623,26440
20140624,26900
20140625,26400
20140626,26500
20140627,26220
20140630,26440
20140701,26200
20140702,26600
20140703,26360
20140704,26120
20140707,25840
20140708,25900
20140709,26160
20140710,26120
20140711,25680
20140714,25720
20140715,26400
20140716,26420
20140717,26600
20140718,26860
20140721,27060
20140722,26960
20140723,26760
20140724,27100
20140725,27100
20140728,27160
20140729,27720
20140730,27900
20140731,26860
20140801,25840
20140804,26340
20140805,26320
20140806,26000
20140807,25800
20140808,25000
20140811,25400
20140812,25320
20140813,25280
20140814,25220
20140818,25000
20140819,25080
20140820,25220
20140821,24700
20140822,24940
20140825,24560
20140826,24440
20140827,24600
20140828,24840
20140829,24680
20140901,24520
20140902,23880
20140903,23780
20140904,24200
20140905,24020
20140911,23840
20140912,24020
20140915,24000
20140916,24120
20140917,24520
20140918,24200
20140919,24200
20140922,23760
20140923,23220
20140924,23000
20140925,23120
20140926,23700
20140929,23900
20140930,23680
20141001,23120
20141002,22820
20141006,23020
20141007,23240
20141008,22600
20141010,22100
20141013,22160
20141014,22540
20141015,22500
20141016,22300
20141017,21780
20141020,22120
20141021,21660
20141022,22080
20141023,21880
20141024,22240
20141027,21900
20141028,21820
20141029,22600
20141030,23620
20141031,24880
20141103,24700
20141104,24340
20141105,24040
20141106,24080
20141107,24120
20141110,25360
20141111,24620
20141112,24600
20141113,24000
20141114,23880
20141117,24100
20141118,24400
20141119,24360
20141120,24200
20141121,24460
20141124,24400
20141125,23800
20141126,24020
20141127,25280
20141128,25740
20141201,25900
20141202,25900
20141203,25960
20141204,26000
20141205,26040
20141208,26380
20141209,26980
20141210,26340
20141211,26100
20141212,25720
20141215,25460
20141216,25580
20141217,25320
20141218,25320
20141219,26560
20141222,26900
20141223,26780
20141224,26860
20141226,27040
20141229,26580
20141230,26540
20150102,26600
20150105,26660
20150106,25900
20150107,26140
20150108,26280
20150109,26280
20150112,26320
20150113,26780
20150114,26900
20150115,26680
20150116,26320
20150119,26860
20150120,27440
20150121,27900
20150122,27560
20150123,27720
20150126,27780
20150127,28000
20150128,27560
20150129,27200
20150130,27300
20150202,27360
20150203,27320
20150204,27180
20150205,27160
20150206,27440
20150209,27900
20150210,27560
20150211,27100
20150212,26880
20150213,27220
20150216,27480
20150217,27540
20150223,27340
20150224,27340
20150225,27580
20150226,27500
20150227,27140
20150302,28460
20150303,28360
20150304,28740
20150305,28440
20150306,28840
20150309,28400
20150310,28420
20150311,29480
20150312,28940
20150313,29140
20150316,29400
20150317,29940
20150318,30060
20150319,29400
20150320,29280
20150323,29340
20150324,29520
20150325,29700
20150326,28420
20150327,28420
20150330,28560
20150331,28820
20150401,28460
20150402,28680
20150403,28680
20150406,29400
20150407,29240
20150408,29580
20150409,29660
20150410,29800
20150413,29580
20150414,29480
20150415,28920
20150416,29540
20150417,29000
20150420,28600
20150421,28880
20150422,29220
20150423,29020
20150424,28200
20150427,27900
20150428,27320
20150429,27700
20150430,28200
20150504,28000
20150506,27240
20150507,27400
20150508,26760
20150511,26720
20150512,26620
20150513,26660
20150514,26800
20150515,26520
20150518,26400
20150519,26760
20150520,27320
20150521,27040
20150522,27000
20150526,27240
20150527,26280
20150528,26180
20150529,26140
20150601,25820
20150602,26060
20150603,25460
20150604,26740
20150605,26820
20150608,26280
20150609,25640
20150610,25240
20150611,25140
20150612,25540
20150615,25400
20150616,25100
20150617,25080
20150618,25300
20150619,25320
20150622,25620
20150623,26420
20150624,26040
20150625,25380
20150626,25560
20150629,25620
20150630,25360
20150701,25900
20150702,25980
20150703,25360
20150706,24600
20150707,24800
20150708,24780
20150709,25300
20150710,25180
20150713,25320
20150714,24500
20150715,24700
20150716,25640
20150717,26100
20150720,25500
20150721,25260
20150722,25060
20150723,24680
20150724,24580
20150727,24600
20150728,24600
20150729,25260
20150730,24300
20150731,23700
20150803,23500
20150804,23640
20150805,23180
20150806,22300
20150807,22720
20150810,22820
20150811,23140
20150812,23080
20150813,22800
20150817,22080
20150818,22620
20150819,23080
20150820,22780
20150821,22020
20150824,21580
20150825,21580
20150826,21340
20150827,21340
20150828,21620
20150831,21780
20150901,21700
20150902,21800
20150903,22440
20150904,22580
20150907,22240
20150908,22620
20150909,22940
20150910,22680
20150911,22300
20150914,22480
20150915,22460
20150916,23040
20150917,23140
20150918,23800
20150921,23000
20150922,22900
20150923,22620
20150924,22520
20150925,22240
20150930,22680
20151001,22680
20151002,22380
20151005,22300
20151006,23020
20151007,25020
20151008,25400
20151012,25200
20151013,25040
20151014,25080
20151015,25380
20151016,25300
20151019,25120
20151020,25320
20151021,25400
20151022,25600
20151023,25780
20151026,25840
20151027,25960
20151028,26160
20151029,26500
20151030,27440
20151102,27660
20151103,27040
20151104,26600
20151105,26840
20151106,26760
20151109,26880
20151110,26420
20151111,26660
20151112,26340
20151113,26000
20151116,25260
20151117,25400
20151118,25620
20151119,25780
20151120,25700
20151123,25640
20151124,25980
20151125,25980
20151126,26700
20151127,26540
20151130,25680
20151201,26420
20151202,26000
20151203,25800
20151204,25380
20151207,25240
20151208,25240
20151209,25260
20151210,25660
20151211,25680
20151214,25220
20151215,25540
20151216,25980
20151217,25800
20151218,25560
20151221,25600
20151222,25840
20151223,25900
20151224,25700
20151228,25320
20151229,25080
20151230,25200
20160104,24100
20160105,24160
20160106,23500
20160107,23260
20160108,23420
20160111,23040
20160112,22920
20160113,22960
20160114,22760
20160115,22640
20160118,22520
20160119,23420
20160120,22760
20160121,22620
20160122,23360
20160125,23240
20160126,22740
20160127,23500
20160128,22900
20160129,23000
20160201,23260
20160202,23120
20160203,22920
20160204,23120
20160205,23280
20160211,22600
20160212,22600
20160215,23080
20160216,23360
20160217,23700
20160218,23740
20160219,23800
20160222,23500
20160223,23620
20160224,23440
20160225,23580
20160226,23440
20160229,23560
20160302,23940
20160303,24400
20160304,24300
20160307,24460
20160308,23840
20160309,23880
20160310,24500
20160311,24980
20160314,25100
20160315,25060
20160316,25120
20160317,25260
20160318,25460
20160321,25340
20160322,25380
20160323,25580
20160324,25640
20160325,25760
20160328,25880
20160329,25800
20160330,26160
20160331,26240
20160401,25580
20160404,26100
20160405,25200
20160406,25700
20160407,25380
20160408,24920
20160411,25320
20160412,25500
20160414,26000
20160415,26000
20160418,25980
20160419,25760
20160420,25980
20160421,25880
20160422,25600
20160425,25620
20160426,25920
20160427,26000
20160428,25300
20160429,24900
20160502,25000
20160503,25220
20160504,25800
20160509,25980
20160510,25920
20160511,25840
20160512,25620
20160513,25060
20160516,24960
20160517,25280
20160518,25360
20160519,25400
20160520,25380
20160523,25720
20160524,25420
20160525,25900
20160526,25920
20160527,25640
20160530,25600
20160531,25840
20160601,26660
20160602,27300
20160603,27540
20160607,27960
20160608,28120
20160609,28600
20160610,28120
20160613,27420
20160614,27600
20160615,28260
20160616,28180
20160617,28520
20160620,28620
20160621,28960
20160622,28900
20160623,28600
20160624,28000
20160627,27960
20160628,27980
20160629,27920
20160630,28500
20160701,29320
20160704,29320
20160705,29380
20160706,28420
20160707,29000
20160708,29200
20160711,29780
20160712,29280
20160713,29620
20160714,30000
20160715,30360
20160718,30660
20160719,30660
20160720,30800
20160721,30860
20160722,30320
20160725,30040
20160726,30600
20160727,30540
20160728,30140
20160729,30780
20160801,31360
20160802,30960
20160803,30340
20160804,30340
20160805,31220
20160808,31380
20160809,31340
20160810,30820
20160811,31180
20160812,30900
20160816,31360
20160817,31320
20160818,32800
20160819,33500
20160822,33300
20160823,33740
20160824,33060
20160825,32780
20160826,32240
20160829,32800
20160830,32900
20160831,32400
20160901,31740
20160902,31940
20160905,32120
20160906,32860
20160907,32420
20160908,32780
20160909,31500
20160912,29300
20160913,30540
20160919,31160
20160920,31700
20160921,31840
20160922,32360
20160923,31420
20160926,31360
20160927,31380
20160928,31340
20160929,32000
20160930,31960
20161004,32280
20161005,32380
20161006,33820
20161007,34120
20161010,33600
20161011,30900
20161012,30700
20161013,31140
20161014,31540
20161017,31800
20161018,31780
20161019,32500
20161020,32400
20161021,31780
20161024,32160
20161025,31940
20161026,31340
20161027,31460
20161028,32280
20161031,32780
20161101,33040
20161102,32860
20161103,32320
20161104,32540
20161107,32800
20161108,32880
20161109,31920
20161110,32980
20161111,31960
20161114,31060
20161115,30780
20161116,31160
20161117,31360
20161118,31720
20161121,31860
20161122,32800
20161123,32980
20161124,33000
20161125,33000
20161128,33540
20161129,33540
20161130,34920
20161201,34980
20161202,34540
20161205,34360
20161206,34960
20161207,35440
20161208,35800
20161209,35600
20161212,35040
20161213,35320
20161214,35540
20161215,35180
20161216,35860
20161219,35900
20161220,36240
20161221,36100
20161222,36180
20161223,35640
20161226,35960
20161227,35980
20161228,35760
20161229,36040
20170102,36100
20170103,36480
20170104,36160
20170105,35560
20170106,36200
20170109,37220
20170110,37240
20170111,38280
20170112,38800
20170113,37460
20170116,36660
20170117,36960
20170118,36940
20170119,37480
